Year,RaceName,Driver,DriverNumber,TotalLapsCompleted,IsPersonalBest,TyreLife,RegulationEra,LapTime,FinalStintCompound,Team,Mean_SpeedI1,Mean_SpeedI2,Mean_SpeedFL,Mean_SpeedST,Mean_AirTemp,Mean_TrackTemp,Mean_WindSpeed,Mean_Humidity,Mean_TrackStatus,Overtakes_Per_Race,FinalPosition,FinalRaceTime
2019,British Grand Prix,KVY,26,52,True,31.0,0,94.907153846,HARD,Toro Rosso,291.18,252.94,245.38,304.35,19.22,30.97,2.09,60.15,3.35,11,9,6923.99
2019,British Grand Prix,LEC,16,52,True,31.0,0,94.20325,HARD,Ferrari,291.68,254.1,245.46,298.04,19.22,31.02,2.14,60.15,5.44,3,3,6887.387
2019,British Grand Prix,MAG,20,6,True,5.0,0,112.916333333,HARD,Haas F1 Team,266.17,225.67,240.5,262.0,19.02,31.68,1.9,61.9,1.0,0,20,2666.368
2019,British Grand Prix,NOR,4,52,True,22.0,0,95.052557692,HARD,McLaren,285.73,252.88,244.26,295.88,19.21,30.97,2.1,60.21,3.35,7,11,6931.551
2019,British Grand Prix,PER,11,51,True,22.0,0,96.172058823,SOFT,Racing Point,284.67,254.45,245.04,295.78,19.22,30.98,2.1,60.16,3.0,6,17,6893.593
2019,British Grand Prix,RAI,7,52,True,35.0,0,94.884461538,HARD,Alfa Romeo Racing,290.28,252.37,245.06,303.54,19.22,30.98,2.09,60.18,3.35,8,8,6922.81
2019,British Grand Prix,RIC,3,52,True,32.0,0,94.67025,HARD,Renault,297.57,255.63,246.6,309.48,19.21,30.97,2.11,60.19,3.35,7,7,6911.671
2019,British Grand Prix,RUS,63,51,True,30.0,0,95.761921568,HARD,Williams,283.33,250.49,245.06,294.94,19.23,31.01,2.12,60.16,3.39,7,14,6872.676
2019,British Grand Prix,SAI,55,52,True,32.0,0,94.655596153,HARD,McLaren,283.76,251.85,245.51,292.54,19.22,30.99,2.11,60.18,5.06,3,6,6910.909
2019,British Grand Prix,STR,18,52,True,26.0,0,95.183423076,SOFT,Racing Point,292.23,256.65,248.46,305.6,19.22,30.98,2.08,60.17,3.35,9,13,6938.356
2019,British Grand Prix,VER,33,52,True,32.0,0,94.382884615,HARD,Red Bull Racing,296.21,254.85,244.96,304.67,19.22,31.01,2.13,60.19,5.06,4,5,6896.728
2019,British Grand Prix,VET,5,51,True,23.0,0,95.782607843,MEDIUM,Ferrari,286.93,251.61,243.41,292.55,19.22,31.03,2.1,60.12,5.14,5,15,6873.731
2019,Canadian Grand Prix,ALB,23,59,True,58.0,0,79.430559322,HARD,Toro Rosso,242.8,271.36,273.76,302.15,29.6,50.97,1.23,16.21,2.8,3,16,6670.603
2019,Canadian Grand Prix,BOT,77,70,True,37.0,0,77.1161,SOFT,Mercedes,254.52,281.56,281.26,306.76,29.69,50.92,1.24,15.83,2.5,5,4,7382.327
2019,Canadian Grand Prix,GAS,10,69,True,62.0,0,77.690217391,HARD,Red Bull Racing,249.98,280.46,280.54,308.71,29.68,50.91,1.24,15.94,2.81,4,8,7344.825
2019,Canadian Grand Prix,GIO,99,69,True,36.0,0,78.477797101,MEDIUM,Alfa Romeo Racing,250.26,280.3,279.29,304.0,29.7,50.93,1.24,15.84,2.52,5,13,7399.168
2019,Canadian Grand Prix,GRO,8,69,True,35.0,0,78.501985507,HARD,Haas F1 Team,249.4,278.39,276.88,301.48,29.7,50.93,1.23,15.8,2.52,7,14,7400.837
2019,Canadian Grand Prix,HAM,44,70,True,42.0,0,76.386914285,HARD,Mercedes,256.18,282.51,283.91,309.17,29.68,50.94,1.25,15.88,2.8,2,2,7331.284
2019,Canadian Grand Prix,HUL,27,69,True,53.0,0,77.544333333,HARD,Renault,250.64,277.62,279.91,302.22,29.68,50.92,1.25,15.91,2.52,3,7,7334.759
2019,Canadian Grand Prix,KUB,88,67,True,29.0,0,80.241044776,HARD,Williams,248.06,277.72,275.14,300.27,29.7,50.92,1.25,15.91,2.58,1,18,7360.35
2019,Canadian Grand Prix,KVY,26,69,True,57.0,0,77.994188405,HARD,Toro Rosso,248.29,277.3,275.84,299.67,29.69,50.94,1.25,15.89,2.52,6,10,7365.799
2019,Canadian Grand Prix,LEC,16,70,True,38.0,0,76.454,HARD,Ferrari,257.32,283.61,282.78,308.29,29.68,50.93,1.26,15.91,2.8,3,3,7335.98
2019,Canadian Grand Prix,MAG,20,68,True,39.0,0,79.534794117,MEDIUM,Haas F1 Team,251.24,278.79,275.27,302.41,29.69,50.94,1.24,15.85,2.54,8,17,7392.566
2019,Canadian Grand Prix,NOR,4,8,True,11.0,0,80.775625,SOFT,McLaren,246.62,275.0,259.0,306.75,28.74,51.99,1.34,17.06,4.88,1,10,2630.405
2019,Canadian Grand Prix,PER,11,69,True,58.0,0,78.144913043,HARD,Racing Point,252.13,281.38,281.29,307.99,29.69,50.93,1.27,15.85,2.52,6,12,7376.199
2019,Canadian Grand Prix,RAI,7,69,True,52.0,0,78.510101449,SOFT,Alfa Romeo Racing,249.85,278.04,278.99,303.83,29.7,50.93,1.28,15.85,2.52,8,15,7401.397
2019,Canadian Grand Prix,RIC,3,69,True,61.0,0,77.538507246,HARD,Renault,247.5,278.48,280.34,305.6,29.69,50.93,1.24,15.87,2.81,6,6,7334.357
2019,Canadian Grand Prix,RUS,63,68,True,59.0,0,79.408705882,HARD,Williams,245.07,280.51,277.97,303.68,29.69,50.93,1.24,15.96,2.54,3,16,7383.992
2019,Canadian Grand Prix,SAI,55,69,True,65.0,0,78.025608695,HARD,McLaren,249.81,277.72,281.99,307.57,29.69,50.92,1.24,15.94,2.52,8,11,7367.967
2019,Canadian Grand Prix,STR,18,69,True,45.0,0,77.958130434,MEDIUM,Racing Point,250.93,281.09,282.18,308.8,29.68,50.92,1.25,15.95,2.52,6,9,7363.311
2019,Canadian Grand Prix,VER,33,70,True,48.0,0,77.210557142,MEDIUM,Red Bull Racing,245.4,280.17,281.88,307.97,29.7,50.92,1.24,15.79,2.5,8,5,7388.939
2019,Canadian Grand Prix,VET,5,70,True,44.0,0,76.367742857,HARD,Ferrari,257.84,284.63,282.86,307.37,29.68,50.94,1.25,15.91,2.8,2,1,7329.942
2019,Chinese Grand Prix,ALB,23,55,True,36.0,0,101.102818181,HARD,Toro Rosso,273.44,264.62,254.91,304.42,19.33,26.61,3.53,46.26,15.45,12,10,7567.647
2019,Chinese Grand Prix,BOT,77,56,True,24.0,0,98.801821428,MEDIUM,Mercedes,264.52,258.71,258.0,296.96,19.33,26.62,3.56,46.29,15.2,2,2,7540.25
2019,Chinese Grand Prix,GAS,10,56,True,22.0,0,100.279589285,SOFT,Red Bull Racing,269.3,263.54,253.09,300.75,19.32,26.61,3.47,46.32,15.2,4,6,7623.005
2019,Chinese Grand Prix,GIO,99,55,True,25.0,0,101.493272727,MEDIUM,Alfa Romeo Racing,270.31,262.09,253.6,303.02,19.32,26.6,3.53,46.27,15.45,7,15,7589.478
2019,Chinese Grand Prix,GRO,8,55,True,27.0,0,101.121363636,MEDIUM,Haas F1 Team,268.71,262.8,254.15,302.36,19.33,26.61,3.54,46.28,15.45,9,11,7569.023
2019,Chinese Grand Prix,HAM,44,56,True,25.0,0,98.684821428,MEDIUM,Mercedes,263.41,257.57,257.81,299.18,19.32,26.63,3.52,46.32,15.2,0,1,7533.698
2019,Chinese Grand Prix,HUL,27,16,True,14.0,0,104.37075,HARD,Renault,263.81,259.12,248.93,304.38,19.62,28.07,3.45,44.19,50.69,1,18,3677.28
2019,Chinese Grand Prix,KUB,88,54,True,28.0,0,103.091092592,HARD,Williams,264.31,257.72,251.55,294.06,19.34,26.62,3.53,46.25,15.72,9,17,7573.913
2019,Chinese Grand Prix,KVY,26,41,True,25.0,0,103.006707317,SOFT,Toro Rosso,273.47,266.22,254.7,305.27,19.43,26.96,3.47,45.49,20.39,11,17,6230.623
2019,Chinese Grand Prix,LEC,16,56,True,25.0,0,99.243321428,MEDIUM,Ferrari,270.77,267.43,258.22,305.48,19.32,26.62,3.55,46.31,15.2,5,5,7564.974
2019,Chinese Grand Prix,MAG,20,55,True,24.0,0,101.257727272,MEDIUM,Haas F1 Team,269.23,263.24,252.96,302.51,19.33,26.6,3.56,46.25,15.45,9,13,7576.523
2019,Chinese Grand Prix,NOR,4,50,True,18.0,0,103.0186,SOFT,McLaren,270.46,261.92,257.3,305.22,19.35,26.7,3.59,46.03,27.72,5,16,7158.278
2019,Chinese Grand Prix,PER,11,55,True,35.0,0,100.752418181,HARD,Racing Point,268.47,262.76,254.67,305.38,19.33,26.63,3.57,46.25,15.45,2,8,7548.731
2019,Chinese Grand Prix,RAI,7,55,True,30.0,0,100.873890909,HARD,Alfa Romeo Racing,270.26,264.02,254.43,304.75,19.33,26.63,3.59,46.25,15.45,6,9,7555.412
2019,Chinese Grand Prix,RIC,3,55,True,37.0,0,100.716272727,HARD,Renault,263.79,260.71,252.91,295.67,19.33,26.63,3.57,46.24,15.45,3,7,7546.743
2019,Chinese Grand Prix,RUS,63,54,True,27.0,0,102.793611111,SOFT,Williams,264.72,260.85,252.71,294.81,19.34,26.62,3.53,46.22,15.72,9,16,7558.203
2019,Chinese Grand Prix,SAI,55,55,True,35.0,0,101.438163636,SOFT,McLaren,269.51,261.96,258.04,298.75,19.32,26.59,3.49,46.28,15.45,7,14,7586.447
2019,Chinese Grand Prix,STR,18,55,True,24.0,0,101.241727272,SOFT,Racing Point,267.74,260.76,254.55,307.18,19.33,26.61,3.52,46.26,15.45,9,12,7575.643
2019,Chinese Grand Prix,VER,33,56,True,22.0,0,99.178160714,MEDIUM,Red Bull Racing,269.74,264.68,255.61,302.48,19.33,26.61,3.54,46.28,15.2,3,4,7561.325
2019,Chinese Grand Prix,VET,5,56,True,21.0,0,98.93025,MEDIUM,Ferrari,271.76,266.84,259.15,306.02,19.32,26.62,3.59,46.31,15.2,4,3,7547.442
2019,French Grand Prix,ALB,23,52,True,27.0,0,98.259730769,HARD,Toro Rosso,111.64,276.83,290.88,312.19,27.13,54.9,1.77,38.42,25.98,9,15,7114.658
2019,French Grand Prix,BOT,77,53,True,30.0,0,96.023660377,HARD,Mercedes,111.93,278.38,288.37,301.6,27.13,54.81,1.75,38.43,25.51,1,2,7094.406
2019,French Grand Prix,GAS,10,52,True,35.0,0,97.835038461,HARD,Red Bull Racing,109.81,275.88,287.8,302.81,27.13,54.88,1.83,38.42,27.33,4,11,7092.574
2019,French Grand Prix,GIO,99,52,True,27.0,0,98.590788461,MEDIUM,Alfa Romeo Racing,113.42,275.73,287.1,302.25,27.12,54.85,1.73,38.42,26.19,7,16,7131.873
2019,French Grand Prix,GRO,8,44,True,31.0,0,98.745613636,MEDIUM,Haas F1 Team,106.83,273.48,285.93,299.7,27.15,54.99,1.81,38.54,1.5,7,16,6349.959
2019,French Grand Prix,HAM,44,53,True,29.0,0,95.682981132,HARD,Mercedes,111.98,277.47,286.96,303.08,27.12,54.84,1.77,38.43,26.83,0,1,7076.35
2019,French Grand Prix,HUL,27,52,True,34.0,0,97.699057692,MEDIUM,Renault,110.97,277.85,292.16,311.17,27.13,54.83,1.8,38.43,27.33,8,9,7085.503
2019,French Grand Prix,KUB,88,51,True,27.0,0,100.090431372,HARD,Williams,110.46,276.37,287.74,295.27,27.12,54.85,1.76,38.45,26.47,3,18,7109.764
2019,French Grand Prix,KVY,26,52,True,32.0,0,98.213673076,MEDIUM,Toro Rosso,111.37,279.21,292.08,309.71,27.13,54.9,1.83,38.41,25.98,13,14,7112.263
2019,French Grand Prix,LEC,16,53,True,32.0,0,96.041188679,HARD,Ferrari,111.18,278.72,289.15,304.38,27.13,54.82,1.77,38.4,25.51,1,3,7095.335
2019,French Grand Prix,MAG,20,52,True,36.0,0,98.688307692,HARD,Haas F1 Team,110.02,273.29,286.25,301.23,27.12,54.88,1.69,38.4,26.19,5,17,7136.944
2019,French Grand Prix,NOR,4,52,True,34.0,0,97.734461538,HARD,McLaren,111.69,277.79,285.84,300.79,27.13,54.85,1.82,38.43,16.92,5,10,7087.344
2019,French Grand Prix,PER,11,52,True,34.0,0,97.932961538,HARD,Racing Point,110.49,279.81,290.47,305.42,27.14,54.92,1.78,38.4,25.98,7,12,7097.666
2019,French Grand Prix,RAI,7,52,True,31.0,0,97.688288461,MEDIUM,Alfa Romeo Racing,106.73,275.08,287.16,305.37,27.13,54.84,1.8,38.43,27.33,8,8,7084.943
2019,French Grand Prix,RIC,3,52,True,36.0,0,97.67051923,HARD,Renault,109.5,278.38,289.0,307.9,27.13,54.88,1.81,38.42,27.33,8,7,7084.019
2019,French Grand Prix,RUS,63,51,True,25.0,0,100.268313725,MEDIUM,Williams,107.89,275.47,290.69,302.22,27.12,54.92,1.79,38.46,26.47,4,19,7118.836
2019,French Grand Prix,SAI,55,53,True,34.0,0,97.484150943,HARD,McLaren,112.8,277.42,282.67,297.6,27.11,54.85,1.8,38.44,18.53,4,6,7171.812
2019,French Grand Prix,STR,18,52,True,39.0,0,97.978538461,MEDIUM,Racing Point,112.29,279.92,292.53,308.44,27.15,54.87,1.81,38.38,25.98,8,13,7100.036
2019,French Grand Prix,VER,33,53,True,33.0,0,96.341566037,HARD,Red Bull Racing,112.56,275.0,284.33,297.28,27.12,54.83,1.77,38.42,25.51,1,4,7111.255
2019,French Grand Prix,VET,5,53,True,28.0,0,96.86781132,SOFT,Ferrari,113.8,276.32,289.37,306.13,27.13,54.84,1.75,38.39,26.09,5,5,7139.146
2019,German Grand Prix,ALB,23,64,True,25.0,0,98.145734375,SOFT,Toro Rosso,176.33,224.48,240.88,277.92,21.63,26.55,1.13,87.48,1100.05,14,6,8680.196
2019,German Grand Prix,BOT,77,56,True,23.0,0,98.902267857,SOFT,Mercedes,170.86,225.0,239.73,285.3,21.59,26.5,1.04,87.59,142.96,4,4,7937.396
2019,German Grand Prix,GAS,10,61,True,23.0,0,99.142180327,SOFT,Red Bull Racing,175.0,225.57,242.12,280.1,21.63,26.54,1.11,87.56,187.74,13,7,8446.542
2019,German Grand Prix,GIO,99,64,True,23.0,0,98.2050625,SOFT,Alfa Romeo Racing,173.22,223.11,240.77,280.66,21.64,26.56,1.12,87.53,178.98,14,8,8683.993
2019,German Grand Prix,GRO,8,64,True,24.0,0,97.403873015,SOFT,Haas F1 Team,169.41,224.67,241.9,279.52,21.63,26.55,1.13,87.52,50.29,10,9,8686.985
2019,German Grand Prix,HAM,44,64,True,25.0,0,96.142096774,SOFT,Mercedes,166.0,227.16,241.46,287.98,21.62,26.54,1.08,87.47,64.52,6,11,8689.822
2019,German Grand Prix,HUL,27,39,True,14.0,0,101.270076923,INTERMEDIATE,Renault,167.41,220.77,239.14,281.87,21.55,26.44,0.87,87.77,202.82,5,4,6348.402
2019,German Grand Prix,KUB,88,64,True,16.0,0,98.37909375,SOFT,Williams,170.0,227.69,238.03,281.25,21.63,26.54,1.15,87.5,1071.8,11,12,8695.131
2019,German Grand Prix,KVY,26,64,True,22.0,0,98.1184375,SOFT,Toro Rosso,174.42,221.23,238.9,276.55,21.63,26.55,1.17,87.53,92.62,14,3,8678.449
2019,German Grand Prix,LEC,16,27,True,12.0,0,96.379814814,INTERMEDIATE,Ferrari,171.84,231.56,241.88,292.3,21.49,26.27,0.81,87.6,37.56,4,2,5001.124
2019,German Grand Prix,MAG,20,64,True,15.0,0,98.281875,SOFT,Haas F1 Team,173.3,223.66,238.28,281.81,21.63,26.56,1.14,87.51,32.3,12,10,8688.909
2019,German Grand Prix,NOR,4,25,True,19.0,0,99.1796,INTERMEDIATE,McLaren,180.25,226.8,244.43,287.48,21.5,26.26,0.86,87.77,35.48,7,14,4878.359
2019,German Grand Prix,PER,11,1,False,1.0,0,112.843,WET,Racing Point,145.0,221.0,242.0,252.0,21.1,26.2,0.4,88.1,1.0,0,11,2511.766
2019,German Grand Prix,RAI,7,64,True,23.0,0,98.179515625,SOFT,Alfa Romeo Racing,177.84,221.05,239.7,286.97,21.62,26.55,1.12,87.45,1061.88,13,7,8682.358
2019,German Grand Prix,RIC,3,13,True,10.0,0,102.482615384,INTERMEDIATE,Renault,154.75,223.85,237.25,280.0,21.4,26.25,0.75,87.92,5.31,4,12,3731.143
2019,German Grand Prix,RUS,63,64,True,17.0,0,98.401234375,SOFT,Williams,170.98,228.12,241.68,277.27,21.63,26.55,1.12,87.51,1071.8,11,13,8696.548
2019,German Grand Prix,SAI,55,64,True,24.0,0,98.13840625,SOFT,McLaren,183.07,225.52,241.43,278.91,21.63,26.55,1.17,87.46,1098.17,10,5,8679.727
2019,German Grand Prix,STR,18,64,True,20.0,0,97.27747619,SOFT,Racing Point,172.18,227.24,242.93,291.06,21.63,26.55,1.17,87.48,1086.59,10,4,8679.118
2019,German Grand Prix,VER,33,64,True,22.0,0,97.988671875,SOFT,Red Bull Racing,175.74,222.86,239.2,283.98,21.61,26.53,1.11,87.46,129.39,4,1,8670.144
2019,German Grand Prix,VET,5,64,True,21.0,0,98.10325,SOFT,Ferrari,175.6,221.03,240.85,283.97,21.62,26.54,1.15,87.43,1098.17,19,2,8677.477
2019,Hungarian Grand Prix,ALB,23,69,True,41.0,0,83.627869565,HARD,Toro Rosso,278.34,237.48,248.46,292.33,25.62,43.46,1.2,33.91,1.16,9,10,7739.611
2019,Hungarian Grand Prix,BOT,77,69,True,41.0,0,83.129333333,MEDIUM,Mercedes,280.57,240.91,253.25,299.66,25.64,43.54,1.2,33.89,1.16,15,8,7705.212
2019,Hungarian Grand Prix,GAS,10,69,True,41.0,0,83.079913043,HARD,Red Bull Racing,279.14,236.04,249.99,294.03,25.63,43.51,1.22,33.88,1.16,3,6,7701.802
2019,Hungarian Grand Prix,GIO,99,68,True,53.0,0,84.950882352,HARD,Alfa Romeo Racing,273.72,234.62,250.94,297.59,25.63,43.51,1.22,33.88,1.16,3,18,7745.948
2019,Hungarian Grand Prix,GRO,8,49,True,30.0,0,85.038183673,HARD,Haas F1 Team,268.83,231.53,245.79,283.57,25.48,43.68,1.22,34.47,1.22,2,16,6136.159
2019,Hungarian Grand Prix,HAM,44,70,True,34.0,0,81.4828,MEDIUM,Mercedes,278.59,244.1,250.79,293.32,25.64,43.51,1.18,33.92,1.16,2,1,7673.084
2019,Hungarian Grand Prix,HUL,27,69,True,36.0,0,83.797130434,SOFT,Renault,274.47,234.45,246.35,288.1,25.62,43.46,1.2,33.88,1.16,7,12,7751.29
2019,Hungarian Grand Prix,KUB,88,67,True,49.0,0,85.284686567,HARD,Williams,273.32,234.75,246.33,287.57,25.62,43.5,1.23,33.92,1.16,5,19,7683.362
2019,Hungarian Grand Prix,KVY,26,68,True,47.0,0,83.955647058,HARD,Toro Rosso,276.44,237.97,248.58,293.02,25.61,43.47,1.19,33.96,1.16,10,15,7678.272
2019,Hungarian Grand Prix,LEC,16,70,True,43.0,0,82.414942857,HARD,Ferrari,282.57,242.94,252.62,292.65,25.62,43.49,1.2,33.9,1.16,1,4,7738.334
2019,Hungarian Grand Prix,MAG,20,69,True,38.0,0,83.808101449,SOFT,Haas F1 Team,271.61,237.42,247.03,287.84,25.63,43.48,1.19,33.84,1.16,9,13,7752.047
2019,Hungarian Grand Prix,NOR,4,69,True,41.0,0,83.205608695,HARD,McLaren,277.91,241.12,251.37,293.06,25.62,43.51,1.21,33.93,1.16,4,9,7710.475
2019,Hungarian Grand Prix,PER,11,69,True,51.0,0,83.787913043,HARD,Racing Point,278.04,237.72,248.13,292.57,25.61,43.46,1.19,33.94,1.16,8,11,7750.654
2019,Hungarian Grand Prix,RAI,7,69,True,40.0,0,83.118666666,MEDIUM,Alfa Romeo Racing,276.63,237.52,248.53,291.54,25.63,43.51,1.22,33.91,1.16,3,7,7704.476
2019,Hungarian Grand Prix,RIC,3,69,True,46.0,0,83.811492753,SOFT,Renault,277.19,238.25,251.76,298.9,25.63,43.48,1.19,33.89,1.16,11,14,7752.281
2019,Hungarian Grand Prix,RUS,63,68,True,52.0,0,84.760308823,HARD,Williams,270.03,235.4,246.84,288.47,25.63,43.5,1.21,33.89,1.16,3,16,7732.989
2019,Hungarian Grand Prix,SAI,55,69,True,40.0,0,83.059724637,HARD,McLaren,278.54,241.25,249.88,288.81,25.63,43.5,1.23,33.88,1.16,1,5,7700.409
2019,Hungarian Grand Prix,STR,18,68,True,34.0,0,84.81575,SOFT,Racing Point,278.86,236.09,248.42,297.91,25.63,43.49,1.21,33.9,1.16,4,17,7736.759
2019,Hungarian Grand Prix,VER,33,70,True,42.0,0,81.737028571,SOFT,Red Bull Racing,276.64,242.41,248.46,288.27,25.63,43.53,1.21,33.92,1.16,1,2,7690.88
2019,Hungarian Grand Prix,VET,5,70,True,42.0,0,82.360414285,SOFT,Ferrari,281.73,242.33,253.55,294.6,25.62,43.47,1.22,33.89,1.16,3,3,7734.517
2019,Italian Grand Prix,ALB,23,53,True,29.0,0,86.527924528,MEDIUM,Red Bull Racing,309.96,315.47,307.42,317.81,21.35,32.82,1.85,50.51,40.51,7,6,6586.272
2019,Italian Grand Prix,BOT,77,53,True,30.0,0,85.424528301,MEDIUM,Mercedes,309.24,311.25,308.71,310.73,21.32,32.83,1.77,50.53,67.58,4,2,6527.792
2019,Italian Grand Prix,GAS,10,52,True,28.0,0,87.171230769,SOFT,Toro Rosso,304.49,318.04,305.94,317.0,21.34,32.84,1.84,50.49,53.02,10,11,6533.196
2019,Italian Grand Prix,GIO,99,52,True,31.0,0,87.107173076,MEDIUM,Alfa Romeo Racing,304.94,308.48,302.96,314.73,21.33,32.84,1.84,50.54,41.27,7,9,6529.865
2019,Italian Grand Prix,GRO,8,52,True,23.0,0,88.681538461,SOFT,Haas F1 Team,306.1,316.06,303.9,305.78,21.35,32.84,1.8,50.48,68.48,6,16,6611.732
2019,Italian Grand Prix,HAM,44,53,True,30.0,0,86.07290566,SOFT,Mercedes,307.09,311.77,307.82,318.67,21.33,32.83,1.83,50.54,103.17,3,3,6562.156
2019,Italian Grand Prix,HUL,27,53,True,32.0,0,86.506226415,MEDIUM,Renault,304.44,309.96,300.96,307.76,21.34,32.84,1.83,50.52,31.62,3,5,6585.122
2019,Italian Grand Prix,KUB,88,51,True,29.0,0,89.293803921,MEDIUM,Williams,299.31,303.14,300.1,308.45,21.34,32.85,1.82,50.53,106.78,4,17,6554.276
2019,Italian Grand Prix,KVY,26,29,True,28.0,0,87.661965517,SOFT,Toro Rosso,304.46,316.48,306.07,313.93,21.07,32.99,1.84,51.55,29.55,5,6,4542.489
2019,Italian Grand Prix,LEC,16,53,True,33.0,0,85.408773584,HARD,Ferrari,309.89,316.81,311.17,320.7,21.33,32.84,1.8,50.53,103.17,3,1,6526.957
2019,Italian Grand Prix,MAG,20,43,True,20.0,0,88.616558139,SOFT,Haas F1 Team,309.62,307.4,302.45,313.26,21.24,32.95,1.77,50.89,62.28,9,14,5810.804
2019,Italian Grand Prix,NOR,4,52,True,29.0,0,87.13625,HARD,McLaren,307.7,310.13,309.47,316.43,21.34,32.86,1.83,50.5,51.67,10,10,6531.377
2019,Italian Grand Prix,PER,11,53,True,28.0,0,86.80126415,SOFT,Racing Point,319.91,317.19,310.44,325.35,21.35,32.84,1.86,50.5,52.04,11,7,6600.759
2019,Italian Grand Prix,RAI,7,52,True,26.0,0,88.305096153,SOFT,Alfa Romeo Racing,302.35,311.13,300.82,310.04,21.34,32.85,1.79,50.51,32.21,8,15,6592.157
2019,Italian Grand Prix,RIC,3,53,True,33.0,0,86.267547169,MEDIUM,Renault,301.88,313.55,306.5,311.08,21.35,32.85,1.77,50.53,67.21,5,4,6572.472
2019,Italian Grand Prix,RUS,63,52,True,29.0,0,87.835288461,HARD,Williams,308.05,306.29,303.69,312.76,21.34,32.84,1.83,50.5,77.54,10,14,6567.727
2019,Italian Grand Prix,SAI,55,27,True,30.0,0,86.497259259,SOFT,McLaren,306.57,310.52,307.58,316.87,21.04,32.86,1.91,51.67,2.22,1,6,4335.718
2019,Italian Grand Prix,STR,18,52,True,30.0,0,87.418884615,MEDIUM,Racing Point,312.79,312.44,309.98,319.78,21.33,32.83,1.79,50.53,77.54,7,12,6546.074
2019,Italian Grand Prix,VER,33,53,True,27.0,0,86.814283018,MEDIUM,Red Bull Racing,311.0,320.15,310.92,323.31,21.35,32.85,1.88,50.49,50.72,13,8,6601.449
2019,Italian Grand Prix,VET,5,52,True,35.0,0,87.80676923,MEDIUM,Ferrari,311.07,314.38,311.18,318.09,21.34,32.86,1.77,50.51,104.75,11,13,6566.244
2019,Japanese Grand Prix,ALB,23,53,True,22.0,0,95.521924528,SOFT,Red Bull Racing,270.07,304.53,260.94,303.28,21.53,30.4,5.64,57.47,1.43,5,4,7076.265
2019,Japanese Grand Prix,BOT,77,53,True,20.0,0,94.368113207,SOFT,Mercedes,271.47,302.7,261.2,299.6,21.54,30.43,5.54,57.47,1.42,2,1,7015.113
2019,Japanese Grand Prix,GAS,10,52,True,34.0,0,96.703384615,MEDIUM,Toro Rosso,271.4,304.0,260.2,303.52,21.54,30.41,5.74,57.42,1.42,7,8,7042.179
2019,Japanese Grand Prix,GIO,99,52,True,31.0,0,97.6405,SOFT,Alfa Romeo Racing,271.07,300.94,258.26,300.19,21.53,30.4,5.7,57.45,1.44,6,15,7090.909
2019,Japanese Grand Prix,GRO,8,52,True,36.0,0,97.397557692,HARD,Haas F1 Team,266.68,297.15,255.18,297.06,21.54,30.41,5.71,57.44,1.44,7,14,7078.276
2019,Japanese Grand Prix,HAM,44,53,True,24.0,0,94.590490566,SOFT,Mercedes,272.94,304.62,262.08,302.08,21.54,30.43,5.49,57.47,1.42,5,3,7026.899
2019,Japanese Grand Prix,HUL,27,52,True,33.0,0,96.712730769,MEDIUM,Renault,267.0,305.88,262.16,302.46,21.54,30.41,5.72,57.42,1.42,10,9,7042.665
2019,Japanese Grand Prix,KUB,88,51,True,22.0,0,99.823274509,MEDIUM,Williams,264.78,297.59,255.53,292.2,21.53,30.38,5.68,57.42,1.45,2,19,7104.59
2019,Japanese Grand Prix,KVY,26,52,True,27.0,0,96.76651923,MEDIUM,Toro Rosso,268.04,307.71,262.29,305.37,21.53,30.41,5.7,57.46,1.42,14,11,7045.462
2019,Japanese Grand Prix,LEC,16,52,True,22.0,0,96.220365384,SOFT,Ferrari,270.91,306.19,261.98,302.5,21.54,30.43,5.75,57.42,1.42,15,6,7017.062
2019,Japanese Grand Prix,MAG,20,52,True,30.0,0,97.712326923,SOFT,Haas F1 Team,268.98,298.33,255.76,297.19,21.53,30.4,5.69,57.44,1.44,7,16,7094.644
2019,Japanese Grand Prix,NOR,4,52,True,28.0,0,96.940173076,HARD,McLaren,266.44,304.75,261.42,298.12,21.53,30.4,5.68,57.45,1.42,14,12,7054.492
2019,Japanese Grand Prix,PER,11,51,True,22.0,0,96.66990196,SOFT,Racing Point,271.8,305.27,260.47,303.43,21.54,30.46,5.74,57.43,1.22,9,9,6943.768
2019,Japanese Grand Prix,RAI,7,52,True,21.0,0,97.181307692,SOFT,Alfa Romeo Racing,269.07,301.58,259.6,298.69,21.53,30.4,5.65,57.46,1.44,9,13,7067.031
2019,Japanese Grand Prix,RIC,3,52,True,29.0,0,96.376134615,SOFT,Renault,266.24,305.12,261.0,302.42,21.53,30.42,5.76,57.43,1.42,12,7,7025.162
2019,Japanese Grand Prix,RUS,63,51,True,26.0,0,98.102490196,HARD,Williams,264.0,297.86,257.32,292.1,21.54,30.44,5.68,57.41,1.43,7,18,7016.83
2019,Japanese Grand Prix,SAI,55,53,True,29.0,0,95.671528301,MEDIUM,McLaren,266.75,301.45,260.62,295.92,21.54,30.4,5.61,57.47,1.43,3,5,7084.194
2019,Japanese Grand Prix,STR,18,52,True,34.0,0,96.740576923,MEDIUM,Racing Point,271.57,306.6,259.53,304.73,21.54,30.41,5.79,57.41,1.42,7,10,7044.113
